X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,UNITTYPE,OLD_ID,APPROACH,MARKING_TYPE,SCHOOL,MIDBLOCK_CROSSWALK,INSTALL_DATE,COLOR,COMMENTS,CATEGORY,OWNERSHIP_DATE,CURRENT_STATUS_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,CURBSPACEID,MAINT_DISTRICT,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT,CROSSWALK_CONTROL,MATERIAL,ONSTREET,XSTRLOW,MEAS_FROM_LOW,DISTTOLOW,STPOINT,XSTRHI,MEAS_FROM_HI,DISTTOHI,OFFSET,SIDE,MEASUREMENT_ORIGIN,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,MAINTENANCE_GROUP,NUM_ATTACHMENTS
1280195.13112681,255181.601966798,1118,521547,XWK-2783,30TH AVE NE 0820 BLOCK C SIDE ( 631) 18 FT S/O NE 85TH ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,4614,XWK,Old ID # 576,S,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI #20776 6/15/00 <BR>Remark 2/25/08 WI #3<BR>School # 86<BR>30 AVE NE &amp; NE 85 ST, S",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.296022888591,47.6901850963443,STOPSIGN,THRPL,30TH AVE NE,NE 82ND ST,N,631,0,NE 85TH ST,Y,18,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR3,0
1281496.17511265,216062.238604635,1119,523309,XWK-3951,LAKE WASHINGTON BLVD S 0190 BLOCK C SIDE ( 945) 32 FT N/O LAKE PARK DR S,GOOD,2014/06/05 00:00:00+00, ,INSVC,DISTRICT3,DISTRICT2,N,16,11229,XWK,Old ID # 1004,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #24803 <br>LAKE WASH BLVD S & LAKE RK DR S, N",XWK,1970/01/01 00:00:00+00,2008/09/05 00:00:00+00, ,,,SOUTH,,-122.287739562218,47.5830267126133, ,THRPL,LAKE WASHINGTON BLVD S,LAKESIDE AVE S,N,945,0,LAKE PARK DR S,Y,32,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR4,0
1273410.87861922,240684.438703969,1120,619356,XWK-5513,EASTLAKE AVE E 0310 BLOCK C SIDE ( 539) 539 FT NE/O E ALLISON ST,GOOD,2017/07/18 00:00:00+00,SDOT,INSVC,DISTRICT4,DISTRICT3,N,16,10183,XWK,,SW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>Not sure when asset created.&nbsp; Added to inventory 9-14-14 Miller.</p><p><br></p><p>Remarked per WO 528518</p>",XWK,1970/01/01 00:00:00+00,2014/09/14 00:00:00+00,SDOT,,,CENTRAL,,-122.32242481419,47.6500919833973, ,THRPL,EASTLAKE AVE E,E ALLISON ST,Y,539,0,HARVARD AVE E,N,175,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR1,0
1268918.20453373,224854.710849047,1121,523756,XWK-4082,WESTERN AVE 0130 BLOCK C SIDE (  40) 40 FT NW/O UNIVERSITY ST,GOOD,2017/02/25 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,13502,XWK,Old ID # 1051,NW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WESTERN AVE &amp; UNIVERSITY ST, N</p><p><br></p><p>Remarked per WO 499689 (2/25/2017)</p>",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00,SDOT,,,CENTRAL,,-122.339391999245,47.6064635182139,SIGNAL,THRPL,WESTERN AVE,UNIVERSITY ST,Y,40,0,UNION ST,N,386,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1275461.78691898,242882.102287635,1122,524398,XWK-3369,NE CAMPUS WB PY 0130 BLOCK C SIDE (  35) 35 FT E/O BROOKLYN AVE NE,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,17994,XWK,Old ID # 772,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"BROOKLYN AVE NE & NE CAMPUS PK WAY  (N RDWY), E",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.314277079784,47.6562242166202, ,THRPL,NE CAMPUS WB PY,BROOKLYN AVE NE,Y,35,0,UNIVERSITY WAY NE,N,250,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1264183.6162339,242315.088329807,1123,523084,XWK-2332,LEARY WAY NW 0360 BLOCK C SIDE ( 398) 34 FT SE/O NW 39TH ST,GOOD,2014/06/26 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,11334,XWK,Old ID # 423,SE,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"LEARY WAY NW & NW 39 ST, S",XWK,1970/01/01 00:00:00+00,2009/01/28 00:00:00+00, ,,,NORTH,,-122.359985097392,47.6540659084418, ,THRPL,LEARY WAY NW,NW 36TH ST,N,398,0,NW 39TH ST,Y,34,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR4,0
1274428.21123023,223007.441249639,1124,523815,XWK-1662,E YESLER WAY 0110 BLOCK C SIDE ( 224) 33 FT W/O 12TH AVE,GOOD,2014/09/14 00:00:00+00, ,INSVC,DISTRICT3,DISTRICT2,N,16,14935,XWK,Old ID # 174,W,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"WI #29414 10/5/2004 <br>12 AVE & E YESLER WAY, W",XWK,1970/01/01 00:00:00+00,2012/09/03 00:00:00+00, ,,,CENTRAL,,-122.316915597571,47.6016935989523, ,THRPL,E YESLER WAY,BOREN AVE,N,224,0,12TH AVE,Y,33,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR4,0
1269892.4178084,206940.093463138,1125,524816,XWK-758,S HUDSON ST 0010 BLOCK C SIDE (  46) 46 FT E/O 1ST AVE S,GOOD,2014/07/23 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20422,XWK,Old ID # 72,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"1 AVE S & S HUDSON ST, E",XWK,1970/01/01 00:00:00+00,2015/08/13 00:00:00+00, ,,,SOUTH,,-122.334027466218,47.5574123004626,SIGNAL,THRPL,S HUDSON ST,1ST AVE S,Y,46,0,2ND AVE S,N,411,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR2,0
1260420.09324914,193889.35480088,1126,521427,XWK-4728,30TH AVE SW 0900 BLOCK C SIDE ( 631) 631 FT S/O SW HENDERSON ST,GOOD,2017/05/17 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,4734,XWK,Old ID # 133,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>30 AVE SW &amp; SW BARTON ST, N</p><p><br></p><p>Remarked 5/17/17 per WO 516535</p>",XWK,1970/01/01 00:00:00+00,2009/01/06 00:00:00+00,SDOT,,,SOUTH,,-122.371325864094,47.5211281242904, ,THRPL,30TH AVE SW,SW HENDERSON ST,Y,631,0,SW BARTON ST,N,29,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR1,0
1265688.44819798,264209.601627305,1127,523139,XWK-291,N 117TH ST 0020 BLOCK C SIDE ( 301) 301 FT E/O PALATINE AVE N,GOOD,2017/08/03 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,15083,XWK,Old ID # 287,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WI #11867 10/10/96 <br>GREENWOOD AVE N &amp; N 117 ST, W</p><p><br></p><p>Remarked per WO 534611</p>",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00,SDOT,,,NORTH,,-122.355637676047,47.7141592831033, ,THRPL,N 117TH ST,PALATINE AVE N,Y,301,0,GREENWOOD AVE N,N,30,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR1,0
1274273.35852157,206205.020130128,1128,524765,XWK-488,S DAWSON ST 0120 BLOCK C SIDE ( 233) 26 FT W/O 13TH AVE S,GOOD,2012/12/18 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,19783,XWK,Old ID # 400,W,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI #13783 7/15/97 <br> School # 56<br>13 AVE S & S DAWSON ST, W",XWK,1970/01/01 00:00:00+00,2008/10/17 00:00:00+00, ,,,SOUTH,,-122.316230875086,47.5556302850778, ,THRPL,S DAWSON ST,12TH AVE S,N,233,0,13TH AVE S,Y,26,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR2,0
1271839.57008205,227503.969986215,1129,631427,XWK-5728,MINOR AVE 0140 BLOCK C SIDE ( 401) 20 FT SE/O PIKE ST,GOOD,2015/05/16 00:00:00+00, ,INSVC,DISTRICT3,DISTRICT7,N,16,11876,XWK,,SE,LADER,N,N,1970/01/01 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2015/05/16 00:00:00+00, ,,,CENTRAL,,-122.327760278225,47.6138811757656, ,THRPL,MINOR AVE,UNION ST,N,401,0,PIKE ST,Y,20,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
1273261.55247431,226312.661345214,1130,523654,XWK-2849,MADISON ST 0130 BLOCK C SIDE ( 295) 26 FT SW/O BOYLSTON AVE,GOOD,2018/04/26 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,11594,XWK,Old ID # 600,SW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"BOYLSTON AVE & MADISON ST, W",XWK,1970/01/01 00:00:00+00,2009/01/14 00:00:00+00, ,,,CENTRAL,,-122.321902751532,47.6106913779651, ,THRPL,MADISON ST,SUMMIT AVE,N,295,0,BOYLSTON AVE,Y,26,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
1269788.63914455,224648.472088307,1131,520991,XWK-906,2ND AVE 0110 BLOCK C SIDE (  31) 31 FT NW/O SPRING ST,GOOD,2014/09/08 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,2754,XWK,Old ID # 107,NW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"2 AVE & SPRING ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.335847823661,47.6059448669569, ,THRPL,2ND AVE,SPRING ST,Y,31,0,SENECA ST,N,275,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1284301.36766498,195248.047949627,1132,524899,XWK-3071,S CLOVERDALE ST 0447 BLOCK C SIDE ( 259) 32 FT W/O 46TH AVE S,FAIR,2014/07/29 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,19663,XWK,Old ID # 673,W,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 20<br>46 AVE S & S CLOVERDALE ST, W",XWK,1970/01/01 00:00:00+00,2012/02/21 00:00:00+00, ,,,SOUTH,,-122.274795498689,47.5261195689241, ,THRPL,S CLOVERDALE ST,45TH AVE S,N,259,0,46TH AVE S,Y,32,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1258841.06327073,248066.29369089,1133,520955,XWK-2299,20TH AVE NW 0560 BLOCK C SIDE (  33) 33 FT N/O NW 56TH ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,3019,XWK,Old ID # 270,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"20 AVE NW & NW 56 ST, N",XWK,1970/01/01 00:00:00+00,2012/12/03 00:00:00+00, ,,,NORTH,,-122.382127523082,47.6695369641376,STOPSIGN,THRPL,20TH AVE NW,NW 56TH ST,Y,33,0,NW 57TH ST,N,235,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR3,0
1268926.48142006,226720.708429381,1134,521577,XWK-1041,3RD AVE 0160 BLOCK C SIDE ( 365) 28 FT SE/O STEWART ST,GOOD,2016/07/26 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,4385,XWK,Old ID # 236,SE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"3 AVE & STEWART ST, S",XWK,1970/01/01 00:00:00+00,2012/10/29 00:00:00+00,SDOT,,,CENTRAL,,-122.33950649027,47.6115785963009, ,THRPL,3RD AVE,PINE ST,N,365,0,STEWART ST,Y,28,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1255213.30543439,215245.91182521,1135,521984,XWK-2405,49TH AVE SW 0260 BLOCK C SIDE ( 677) 1 FT N/O SW ADMIRAL WAY,GOOD,2016/08/25 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,7197,XWK,Old ID # 333,C,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI# 13328 <BR>School # 74<BR>In the Center of&nbsp;SW ADMIRAL WAY&nbsp;at 49th Ave SW",XWK,1970/01/01 00:00:00+00,2009/01/08 00:00:00+00,SDOT,,,SOUTH,,-122.394146882984,47.5793777078688, ,THRPL,49TH AVE SW,SW WAITE W ST,N,677,0,SW ADMIRAL WAY,Y,1,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR4,0
1270034.82762855,214348.982188627,1136,525012,XWK-774,S FOREST ST 0010 BLOCK C SIDE (  41) 41 FT E/O 1ST AVE S,GOOD,2014/12/31 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20030,XWK,Old ID # 50,E,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"WI #36416 1/23/07 <br>1 AVE S & S FOREST ST, E",XWK,1970/01/01 00:00:00+00,2008/10/02 00:00:00+00, ,,,SOUTH,,-122.334035915032,47.5777274564739,SIGNAL,THRPL,S FOREST ST,1ST AVE S,Y,41,0,OCCIDENTAL AVE S,N,189,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1272083.5689379,219660.032918215,1137,525214,XWK-602,S ROYAL BROUGHAM WAY 0050 BLOCK C SIDE ( 307) 45 FT W/O 6TH AVE S,POOR,2014/08/14 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,21218,XWK,Old ID # 274,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<P>6 AVE S &amp; S ROYAL BROUGHAM WAY, W</P>
<P>ladder installed (2012)</P>
<P>stop bar installed (2012) as a part of the Sound Transit security improvement (2010)</P>",XWK,1970/01/01 00:00:00+00,2012/10/20 00:00:00+00, ,,,SOUTH,,-122.326154350703,47.5923941326117,SIGNAL,THRPL,S ROYAL BROUGHAM WAY,5TH AVE S,N,307,0,6TH AVE S,Y,45,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1272070.50072256,228652.006404057,1138,524229,XWK-2729,E OLIVE WAY 0130 BLOCK C SIDE ( 280) 26 FT SW/O BELLEVUE AVE,GOOD,2014/08/14 00:00:00+00, ,INSVC,DISTRICT3, ,N,16,14582,XWK,Old ID # 562,SW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"BELLEVUE AVE & E OLIVE WAY, W",XWK,1970/01/01 00:00:00+00,2009/01/14 00:00:00+00, ,,,CENTRAL,,-122.326914515051,47.617040201787, ,THRPL,E OLIVE WAY,MELROSE AVE,N,280,0,BELLEVUE AVE,Y,26,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
1278379.87458673,234150.659776807,1139,523798,XWK-1775,E CRESCENT DR 0220 BLOCK C SIDE ( 568) 568 FT E/O 22ND AVE E,GOOD,2017/06/12 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,13942,XWK,Old ID # 454,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>24 AVE E &amp; E GALER ST (E CRESENT DR), W</p><p>Field showed good 4/15/12</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2012/04/15 00:00:00+00,SDOT,,,CENTRAL,,-122.301762723184,47.6324447631085,SIGNAL,THRPL,E CRESCENT DR,22ND AVE E,Y,568,0,E GALER E ST,N,71,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1260325.28602406,250377.065972224,1140,524714,XWK-2276,NW 65TH ST 0140 BLOCK C SIDE ( 671) 21 FT E/O 15TH AVE NW,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,18619,XWK,Old ID # 209,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI# 14187 <br>15 AVE NW & NW 65 ST, E",XWK,1970/01/01 00:00:00+00,2009/01/28 00:00:00+00, ,,,NORTH,,-122.376292788862,47.6759523621207, ,THRPL,NW 65TH ST,14TH AVE NW,N,671,0,15TH AVE NW,Y,21,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR3,0
1270526.34665865,227194.018178299,1141,521940,XWK-3009,8TH AVE 0150 BLOCK C SIDE ( 383) 43 FT SE/O PINE ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,8280,XWK,Old ID # 655,SE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<P>8 AVE &amp; PINE ST, SE</P>
<P>New 24""&nbsp;stop line installed</P>",XWK,1970/01/01 00:00:00+00,2012/10/07 00:00:00+00, ,,,CENTRAL,,-122.333059019378,47.6129615747215,SIGNAL,THRPL,8TH AVE,PIKE ST,N,383,0,PINE ST,Y,43,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1271104.58106647,225708.887946472,1142,631257,XWK-5718,HUBBELL PL 0110 BLOCK C SIDE ( 281) 34 FT S/O SENECA ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,10967,XWK,,S,LADER,N,N,1970/01/01 00:00:00+00, ,,XWK,1970/01/01 00:00:00+00,2018/05/11 00:00:00+00, ,,,CENTRAL,,-122.330598012928,47.6089217428519, ,THRPL,HUBBELL PL,SPRING ST,N,281,0,SENECA ST,Y,34,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1275562.56066756,229652.135965466,1144,524178,XWK-1715,E JOHN ST 0141 BLOCK C SIDE ( 165) 165 FT E/O E JOHN SR ST,GOOD,2017/06/06 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,14249,XWK,Old ID # 290,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>15 AVE E &amp; E JOHN ST (N LEG), W</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2009/01/13 00:00:00+00,SDOT,,,CENTRAL,,-122.312836264823,47.6199664498076, ,THRPL,E JOHN ST,E JOHN SR ST,Y,165,0,15TH AVE E,N,29,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1265755.31781489,264207.968428463,1145,523140,XWK-292,N 117TH ST 0030 BLOCK C SIDE (  37) 37 FT E/O GREENWOOD AVE N,GOOD,2017/08/03 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,15084,XWK,Old ID # 288,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WI #11867 10/10/96 <br>GREENWOOD AVE N &amp; N 117 ST, E</p><p><br></p><p>Remarked per WO 534611</p>",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00,SDOT,,,NORTH,,-122.355365962997,47.7141584326888, ,THRPL,N 117TH ST,GREENWOOD AVE N,Y,37,0,PHINNEY AVE N,N,288,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR1,0
1270624.11385156,225821.910030127,1146,522379,XWK-1344,UNIVERSITY ST 0060 BLOCK C SIDE (  27) 27 FT NE/O 6TH AVE,GOOD,2014/08/20 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,13205,XWK,Old ID # 505,NE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #13827 <br>6 AVE & UNIVERSITY ST (UNIV-N RAMP), E",XWK,1970/01/01 00:00:00+00,2011/12/02 00:00:00+00, ,,,CENTRAL,,-122.332554355597,47.6092058912826, ,THRPL,UNIVERSITY ST,6TH AVE,Y,27,0,DEAD END,N,273,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1264823.20091273,236551.568688884,1147,523546,XWK-4266,QUEEN ANNE AVE N 0210 BLOCK C SIDE ( 414) 28 FT S/O BOSTON ST,GOOD,2014/08/07 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,12313,XWK,Old ID # 1121,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #17908 9/14/99 <br>QUEEN ANNE AVE N & BOSTON ST, S",XWK,1970/01/01 00:00:00+00,2013/03/29 00:00:00+00, ,,,CENTRAL,,-122.356927562477,47.638303143455,STOPSIGN,THRPL,QUEEN ANNE AVE N,CROCKETT ST,N,414,0,BOSTON ST,Y,28,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1279516.68661755,199637.733067885,1148,525583,XWK-3582,BEACON ER AVE S 0710 BLOCK C SIDE ( 549) 485 FT NW/O S OTHELLO ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,167707,XWK,Old ID # 856,C,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI #13959 8/98   WI #38026 8/14/07 <br> School # 79<br>BEACON AVE S & 600FT S/O S MYRTLE ST, MB",XWK,1970/01/01 00:00:00+00,2015/06/10 00:00:00+00, ,,,SOUTH,,-122.294495345115,47.5379043549584, ,THRPL,BEACON ER AVE S,S MYRTLE ST,N,549,0,S OTHELLO ST,Y,485,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR3,0
1264477.95914914,194443.704413965,1149,525392,XWK-4679,SW HENDERSON ST 0150 BLOCK C SIDE ( 243) 243 FT W/O 15TH AVE SW,GOOD,2018/02/15 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,22297,XWK,Old ID # 65,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>Install 10-26-08 WI# 38953<br>16 AVE SW &amp; SW HENDERSON ST, E</p><p><br></p><p>Remarked by WO 605159 (2/15/18)</p>",XWK,1970/01/01 00:00:00+00,2013/04/23 00:00:00+00,SDOT,,,SOUTH,,-122.354950777461,47.5228686983019,STOPSIGN,THRPL,SW HENDERSON ST,15TH AVE SW,Y,243,0,16TH AVE SW,N,38,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR2,0
1277538.37889439,255687.548133388,1150,520918,XWK-1877,20TH AVE NE 0860 BLOCK C SIDE (  72) 72 FT N/O LAKE CITY WAY NE,GOOD,2019/06/10 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,2980,XWK,Old ID # 483,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #18482 <br>20 AVE NE & LAKE CITY WAY NE  (NE 86 ST), N",XWK,1970/01/01 00:00:00+00,2012/12/13 00:00:00+00, ,,,NORTH,,-122.306847410586,47.6914329484588,SIGNAL,THRPL,20TH AVE NE,LAKE CITY WAY NE,Y,72,0,NE 88TH ST,N,251,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR3,0
1270040.86042489,242746.297113046,1151,523920,XWK-2537,WALLINGFORD AVE N 0390 BLOCK C SIDE ( 456) 456 FT N/O N 39TH ST,GOOD,2017/06/26 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,13367,XWK,Old ID # 511,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>ARTERIAL RESURFACING 1998 <br>Remark 3/2/08 #02428<br>WALLINGFORD AVE N &amp; N 40 ST, S</p><p><br></p><p>Remarked per WO 528218</p>",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00,SDOT,,,NORTH,,-122.336258245163,47.6555638830279, ,THRPL,WALLINGFORD AVE N,N 39TH ST,Y,456,0,N 40TH ST,N,30,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR1,0
1268983.37271048,225376.812495127,1152,521106,XWK-1142,1ST AVE 0140 BLOCK C SIDE (  30) 30 FT NW/O UNION ST,FAIR,2014/06/20 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,1008,XWK,Old ID # 36,NW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"1 AVE & UNION ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.339169285201,47.6078980770829, ,THRPL,1ST AVE,UNION ST,Y,30,0,PIKE ST,N,396,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1274952.77317323,262402.34408696,1153,523410,XWK-4178,ROOSEVELT WAY NE 1100 BLOCK C SIDE ( 417) 31 FT S/O PINEHURST S WAY NE,GOOD,2019/06/10 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,12653,XWK,Old ID # 1083,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"ROOSEVELT WAY NE & NE 112 ST, S",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00,SDOT,,,NORTH,,-122.317869917635,47.7097018106686, ,THRPL,ROOSEVELT WAY NE,NE NORTHGATE WAY,N,417,0,PINEHURST S WAY NE,Y,31,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR3,0
1257545.13082322,250460.58024089,1154,520928,XWK-1399,24TH AVE NW 0650 BLOCK C SIDE (  29) 29 FT N/O NW 65TH ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,3600,XWK,Old ID # 306,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>24 AVE NW &amp; NW 65 ST, N</p><p><br></p><p>Remarked per WO 506332 (3/20/2017)</p>",XWK,1970/01/01 00:00:00+00,2012/12/03 00:00:00+00,SDOT,,,NORTH,,-122.38758246015,47.6760279068654,SIGNAL,THRPL,24TH AVE NW,NW 65TH ST,Y,29,0,NW 67TH ST,N,609,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR3,0
1265753.32109973,245229.908615634,1155,523863,XWK-375,N 46TH ST 0040 BLOCK C SIDE (  32) 32 FT E/O PHINNEY AVE N,POOR,2014/06/26 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,15558,XWK,Old ID # 419,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #18482 <br>PHINNEY AVE N & N 46 ST, E",XWK,1970/01/01 00:00:00+00,2009/02/10 00:00:00+00, ,,,NORTH,,-122.353850982,47.6621404725196, ,THRPL,N 46TH ST,PHINNEY AVE N,Y,32,0,DAYTON AVE N,N,276,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR4,0
1271603.86451672,226005.680988044,1156,522302,XWK-3200,9TH AVE 0110 BLOCK C SIDE ( 275) 31 FT SE/O SENECA ST,GOOD,2018/04/26 00:00:00+00,SDOT,INSVC,DISTRICT3,DISTRICT7,N,16,8517,XWK,Old ID # 714,SE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"ARC VIEW 02 <br>9 AVE & SENECA ST, S",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.328597705294,47.6097618555395, ,THRPL,9TH AVE,SPRING ST,N,275,0,SENECA ST,Y,31,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR2,0
