X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.385452868092,47.5646832681444,2954,15076,1257250.56848,209843.58875,31894,13,54321,SW,42ND AVE SW AND SW GENESEE ST,0, ,NONE,-122.385452869442,47.5646832681259
-122.27321465868,47.5605772638057,2955,15446,1284927.02598,207807.49454,32617,13,59359,SE,48TH AVE S AND S ALASKA ST,0, ,NONE,-122.27321466003,47.5605772637885
-122.283891593957,47.6199196770759,2956,11311,1282699.31091,229499.19248,29483,13,38753,E,DORFFEL DR E AND E JOHN N ST,0, ,NONE,-122.283891595309,47.6199196770586
-122.285516017049,47.7264071042204,2957,2773,1283031.69414,268342.82055,36178,13,222705,N,40TH AVE NE AND NE 135TH W ST,0, ,NONE,-122.285516018403,47.726407104203
-122.296816937851,47.5590233771063,2958,15536,1279089.82124,207350.7145,33241,13,65167,GRDWM,28TH AVE S AND S EDMUNDS ST,0, ,NONE,-122.296816939201,47.5590233770888
-122.275724825597,47.560566963096,2959,15444,1284307.29734,207815.34324,32615,13,59357,SE,46TH AVE S AND S ALASKA ST,0, ,NONE,-122.275724826947,47.5605669630788
-122.272648060279,47.5519044666121,2960,16157,1285007.73203,204641.89889,33506,13,66319,SE,48TH AVE S AND S FINDLAY ST,0, ,NONE,-122.272648061629,47.5519044665949
-122.312079272095,47.6830458727697,2961,5516,1276191.31833,252653.50572,24426,13,5301,NE,15TH AVE NE AND NE 75TH ST,1, ,CITY,-122.312079273448,47.683045872752
-122.400925831302,47.6468227067087,2962,9006,1254041.61027,239876.40414,27438,13,26102,MGNL-QA,34TH AVE W AND W BARRETT ST,2, ,NONE,-122.400925832654,47.64682270669
-122.266174314121,47.5190187926817,2963,18519,1286382.77459,192618.60774,35464,13,81732,SE,53RD AVE S AND S FLETCHER ST,0, ,NONE,-122.26617431547,47.5190187926645
-122.353117963422,47.5265190436071,2964,17957,1264957.01816,195766.01484,35012,13,77523,DLRD,14TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.353117964771,47.526519043589
-122.3811165219,47.5828605347441,2965,13506,1258454.26692,216451.11746,163239,13,48455,SW,FAIRMOUNT AVE SW AND SW PRINCE ST,0, ,NONE,-122.381116523251,47.5828605347256
-122.389718764469,47.5358475887739,2966,17237,1255984.89706,199348.76454,33914,13,68731,SW,44TH PL SW AND DEAD END,0, ,NONE,-122.389718765819,47.5358475887553
-122.384134921367,47.5628740621161,2967,15182,1257562.58333,209177.22843,31906,13,54334,SW,41ST AVE SW AND SW OREGON ST,2, ,NONE,-122.384134922717,47.5628740620976
-122.314865199722,47.6985439701648,2968,4253,1275614.03525,258318.83795,37505,13,233138,N,12TH AVE NE AND NE 96TH ST,0, ,NONE,-122.314865201076,47.6985439701471
-122.290694735757,47.6909262063882,2969,4902,1281512.27526,255426.99052,37948,13,235755,NE,35TH AVE NE AND NE 86TH ST,2, ,NONE,-122.29069473711,47.6909262063708
-122.37612114898,47.5119146753753,2970,18936,1259168.09553,190553.0021,37992,13,300133,SW,35TH AVE SW AND SW 102ND ST,2, ,NONE,-122.376121150328,47.5119146753569
-122.369528087087,47.7311121855944,2971,2523,1262393.08932,270460.17095,35655,13,218511,NW,NW NORTHWOOD RD AND DEAD END,0, ,NONE,-122.369528088441,47.7311121855761
-122.263431916204,47.6684824718241,2972,7076,1288073.38324,247115.73547,26317,13,17554,NE,60TH AVE NE AND NE 55TH ST,0, ,NONE,-122.263431917556,47.6684824718071
-122.283343648076,47.5737246704972,2973,14296,1282516.94829,212649.31035,32638,13,59512,SE,CASCADIA AVE S AND S HORTON ST,0, ,NONE,-122.283343649427,47.5737246704799
-122.35417549095,47.656679072505,2974,8190,1265634.00376,243239.74622,26974,13,22559,LKUN,N 41ST ST AND DEAD END 2,0, ,NONE,-122.354175492302,47.6566790724869
-122.272149638996,47.5168620474503,2975,18674,1284891.82394,191859.58668,35306,13,80354,SE,49TH AVE S AND S ROXBURY ST,0, ,NONE,-122.272149640345,47.5168620474331
-122.361803621251,47.631328610864,2976,10405,1263570.79633,234031.83812,28564,13,34122,MGNL-QA,4TH AVE W AND W LEE ST,0, ,NONE,-122.361803622603,47.6313286108457
-122.38754118663,47.5588376615567,2977,15476,1256692.04253,207722.15591,32769,13,61110,SW,ERSKINE WAY SW AND LEWIS PL SW,3, ,NONE,-122.38754118798,47.5588376615381
-122.307227319556,47.6323060424885,2978,10383,1277031.79014,234125.82416,29300,13,37504,E,19TH AVE E AND E GALER ST,3, ,NONE,-122.307227320908,47.6323060424709
-122.415958579282,47.575977121721,2979,13943,1249805.50019,214115.6996,30983,13,47719,SW,65TH AVE SW AND SW ADMIRAL WAY,0, ,NONE,-122.415958580632,47.5759771217021
-122.383811988938,47.5834680505682,2980,13451,1257793.63306,216686.06325,31032,13,48155,SW,41ST AVE SW AND SW COLLEGE N ST,0, ,NONE,-122.383811990288,47.5834680505497
-122.377081642018,47.5731228120442,2981,14231,1259378.61405,212879.85141,31835,13,54124,SW,36TH AVE SW AND SW HINDS ST,0, ,NONE,-122.377081643369,47.5731228120257
-122.266917063728,47.5580209494304,2982,15658,1286464.27808,206846.17537,33686,13,67536,SE,53RD AVE S AND DEAD END 2 ,0, ,NONE,-122.266917065078,47.5580209494132
-122.283614145259,47.6776005656862,2983,6078,1283164.20793,250534.17029,24967,13,7749,NE,42ND AVE NE AND NE 68TH ST,0, ,NONE,-122.283614146612,47.6776005656689
-122.3114786856,47.6115437146408,2984,11846,1275838.29817,226573.94832,30152,13,41548,CNTRL,16TH AVE AND E SPRING ST,0, ,NONE,-122.311478686951,47.6115437146231
-122.277325594139,47.6630912957681,2985,7586,1284613.80435,245213.48574,26176,13,16338,NE,47TH AVE NE AND NE 47TH ST,3, ,NONE,-122.277325595492,47.6630912957508
-122.334946666068,47.5435438542637,2986,16751,1269566.79224,201886.76109,34078,13,70105,GRDWM,S MICHIGAN ST AND DEAD END,0, ,NONE,-122.334946667418,47.5435438542458
-122.263691350571,47.6829262030883,2987,5608,1288107.39104,252384.59461,24995,13,8702,NE,SAND POINT WAY NE AND NE 75TH ST,2, ,NONE,-122.263691351925,47.6829262030712
-122.388056925007,47.523477153668,2988,18128,1256304.16644,194829.08736,34804,13,75710,SW,43RD PL SW AND SW HENDERSON ST,0, ,NONE,-122.388056926356,47.5234771536494
-122.32151192982,47.5526134118409,2989,16073,1272948.2924,205129.94701,33104,13,64305,GRDWM,8TH AVE S AND S FINDLAY ST,0, ,NONE,-122.32151193117,47.5526134118232
-122.38763104706,47.6671429201175,2990,7046,1257467.7105,247220.54315,25154,13,11306,BLRD,24TH AVE NW AND DEAD END,0, ,NONE,-122.387631048413,47.667142920099
-122.367390634344,47.7001501653931,2991,4077,1262693.88113,259158.0103,37218,13,231533,BLRD,DIBBLE AVE NW AND NW 97TH ST,0, ,NONE,-122.367390635697,47.7001501653748
-122.2834856742,47.6123338196484,2992,11826,1282747.26278,226730.73987,30270,13,42564,CNTRL,GRAND AVE AND NEWPORT WAY,0, ,NONE,-122.283485675551,47.6123338196311
-122.294095319921,47.5358102994833,2993,17327,1279600.9808,198872.1568,34352,13,72311,GRDWM,S FONTANELLE ST AND DEAD END,0, ,NONE,-122.29409532127,47.5358102994659
-122.335723756452,47.705038941001,2994,3757,1270524.85893,260787.1065,37275,13,232101,NW,WALLINGFORD AVE N AND N 105TH ST,0, ,NONE,-122.335723757806,47.7050389409831
-122.273359038161,47.6993011214679,2995,4234,1285838.19629,258400.97401,37801,13,235123,NE,LAKE SHORE BLVD NE AND NE 97TH ST,0, ,NONE,-122.273359039515,47.6993011214507
-122.264626192931,47.5524745903369,2996,16129,1286992.20461,204812.87975,33698,13,67706,SE,55TH AVE S AND S LUCILE ST,0, ,NONE,-122.264626194281,47.5524745903198
-122.352214145412,47.5798142070311,2997,46604,1265563.93886,215198.0269,31226,13,50701,GRDWM,13TH AVE SW AND SW LANDER ST,0, ,NONE,-122.352214146763,47.579814207013
-122.390009396967,47.543806121361,2998,16665,1255971.83747,202252.61581,274462,13,68662,SW,FAUNTLEROY WAY SW AND FAUNTLEROY WR S WAY SW,2, ,NONE,-122.390009398316,47.5438061213424
-122.321025352982,47.5991906125643,2999,12579,1273396.8428,222114.18178,508055,13,44138,DWNTN,9TH AVE S AND S JACKSON ST,1, ,NONE,-122.321025354333,47.5991906125465
-122.389798518451,47.6905741279326,3000,4815,1257106.61149,255776.49606,37089,13,230780,BLRD,26TH AVE NW AND NW 85TH E ST,2, ,NONE,-122.389798519805,47.690574127914
-122.31050254163,47.6985125542173,3001,4262,1276687.91532,258286.73017,37729,13,234554,N,NE 96TH ST AND DEAD END 1,0, ,NONE,-122.310502542984,47.6985125541996
-122.29866812008,47.5992519811288,3002,12595,1278912.21996,222030.73858,30601,13,45140,CNTRL,26TH AVE S AND S JACKSON ST,2, ,NONE,-122.298668121431,47.5992519811113
-122.306094176389,47.5454098302083,3003,16636,1276704.5694,202429.57607,34378,13,72506,GRDWM,SWIFT AVE S AND S EDDY ST,1, ,NONE,-122.306094177738,47.5454098301907
-122.290925260099,47.5754607782381,3004,14113,1280657.82918,213317.81979,30883,13,46746,SE,33RD AVE S AND S HANFORD N ST,0, ,NONE,-122.29092526145,47.5754607782207
-122.295105685181,47.596695548749,3005,12713,1279773.27059,221081.69513,30632,13,45304,CNTRL,29TH AVE S AND S LANE ST,0, ,NONE,-122.295105686532,47.5966955487315
-122.347215488295,47.6862218060906,3006,5214,1267560.91653,253980.0245,24288,13,4527,NW,LINDEN AVE N AND N 79TH ST,3, ,NONE,-122.347215489648,47.6862218060725
-122.293591089171,47.5879907496721,3007,13216,1280086.65555,217899.96584,31397,13,52103,SE,30TH AVE S AND S MASSACHUSETTS ST,0, ,NONE,-122.293591090522,47.5879907496546
-122.322881576772,47.6631518938367,3008,7505,1273390.51858,245449.53234,25796,13,14337,LKUN,5TH AVE NE AND NE 47TH ST,0, ,NONE,-122.322881578125,47.6631518938189
-122.366332063706,47.7269801269467,3009,2696,1263149.43339,268937.54849,35613,13,218306,NW,8TH AVE NW AND NW ELFORD DR,0, ,NONE,-122.36633206506,47.7269801269284
-122.277636804539,47.5352198141596,3010,17388,1283661.79616,198580.07437,34485,13,73340,SE,44TH AVE S AND S WEBSTER ST,0, ,NONE,-122.277636805888,47.5352198141424
-122.293601973212,47.6630956446879,3011,7572,1280603.7776,245290.74834,25962,13,15339,NE,33RD AVE NE AND NE BLAKELEY ST,0, ,NONE,-122.293601974564,47.6630956446705
-122.298389015682,47.7330601916805,3012,2471,1279910.20294,270829.25383,35991,13,221105,N,NE 144TH ST AND DEAD END,0, ,NONE,-122.298389017036,47.733060191663
-122.378698654805,47.7026236098257,3013,3885,1259928.05636,260115.76493,36889,13,230115,BLRD,VALMAY AVE NW AND NW BLUE RIDGE DR,0, ,NONE,-122.378698656159,47.7026236098072
-122.371707014771,47.511734278959,3014,18951,1260257.44055,190465.37638,38094,13,301527,SW,31ST AVE SW AND SW 102ND ST,0, ,NONE,-122.37170701612,47.5117342789406
-122.284991594675,47.6565723256213,3015,8294,1282680.25606,242871.5491,27426,13,25542,NE,40TH AVE NE AND NE 38TH ST,0, ,NONE,-122.284991596028,47.656572325604
-122.278096842754,47.5295634042195,3016,17795,1283509.44339,196519.31123,35217,13,80111,SE,RENTON AVE S AND S ROSE N ST,2, ,NONE,-122.278096844103,47.5295634042023
-122.29052060782,47.6044964334569,3017,12285,1280958.22624,223905.2223,30329,13,42741,CNTRL,33RD AVE AND E ALDER ST,0, ,NONE,-122.290520609171,47.6044964334395
-122.360954144985,47.637759658524,3018,9875,1263826.77047,236373.04132,27826,13,28313,MGNL-QA,3RD AVE W AND W CROCKETT N ST,0, ,NONE,-122.360954146337,47.6377596585057
-122.319048817289,47.6546848111553,3019,8476,1274275.1742,242343.35044,27135,13,23258,NE,NE NORTHLAKE PL AND DEAD END,0, ,NONE,-122.319048818642,47.6546848111376
-122.373441751697,47.5117210343004,3020,18950,1259828.71709,190469.12038,38095,13,301528,SW,33RD AVE SW AND SW 102ND E ST,0, ,NONE,-122.373441753046,47.511721034282
-122.26463356447,47.5244682871111,3021,18161,1286800.39533,194598.96384,35436,13,81542,SE,HAMLET AVE S AND SEWARD PARK AVE S,2, ,NONE,-122.264633565819,47.524468287094
-122.400735346971,47.5667260411642,3022,14905,1253493.53296,210665.03182,31749,13,53321,SW,53RD AVE SW AND SW DAKOTA W ST,0, ,NONE,-122.400735348321,47.5667260411455
-122.398009491005,47.5819894649293,3023,13552,1254279.52643,216217.75042,30917,13,47317,SW,SW GRAYSON ST AND DEAD END 2,0, ,NONE,-122.398009492356,47.5819894649107
-122.385448770663,47.5683741850854,3024,14793,1257278.7313,211189.61166,31882,13,54309,SW,42ND AVE SW AND SW ANDOVER ST,0, ,NONE,-122.385448772013,47.5683741850669
-122.268020669128,47.6833353264924,3025,5553,1287043.94861,252553.65266,24991,13,8517,NE,55TH PL NE AND 56TH AVE NE,0, ,NONE,-122.268020670482,47.6833353264753
-122.330601082877,47.5209703160839,3026,18357,1270479.68363,193633.37407,35197,13,78714,GRDWM,3RD AVE S AND S BARTON ST,0, ,NONE,-122.330601084226,47.520970316066
-122.31013919385,47.6176112140867,3027,11461,1276211.10687,228780.41078,30117,13,41506,CNTRL-E,17TH AVE AND E HOWELL ST,0, ,NONE,-122.310139195202,47.6176112140691
-122.269914864012,47.5415956152929,3028,16955,1285612.36871,200869.63623,34428,13,73136,SE,51ST AVE S AND S BRIGHTON ST,0, ,NONE,-122.269914865361,47.5415956152758
-122.375230297754,47.6535826424745,3029,8531,1260423.5075,242213.74916,26736,13,21615,MGNL-QA,15TH AV W ON RP AND 15TH EMERSON RP,1, ,NONE,-122.375230299107,47.6535826424561
-122.293754222894,47.6848572656447,3030,5383,1280716.89734,253227.92876,24642,13,6137,NE,32ND AVE NE AND NE 77TH ST,0, ,NONE,-122.293754224247,47.6848572656272
-122.370768449623,47.6621993904763,3031,7555,1261585.75057,245334.21662,25461,13,12746,BLRD,11TH AVE NW AND NW 46TH ST,2, ,CITY,-122.370768450976,47.662199390458
-122.265218308697,47.5293420583262,3032,17842,1286689.02176,196379.12435,35414,13,81513,SE,54TH AVE S AND DEAD END 3 ,0, ,NONE,-122.265218310046,47.5293420583091
-122.306891828608,47.7002997156749,3033,4128,1277589.36735,258921.46221,37711,13,234529,N,20TH AVE NE AND NE 98TH ST,0, ,NONE,-122.306891829961,47.7002997156573
-122.303782787855,47.6071665892258,3034,12126,1277705.72191,224941.25276,30185,13,41727,CNTRL,22ND AVE AND E JAMES N ST,0, ,NONE,-122.303782789207,47.6071665892082
-122.333641762455,47.6686833495005,3035,6952,1270778.86623,247518.33797,25500,13,13302,LKUN-NW,MERIDIAN AVE N AND N 55TH ST,3, ,NONE,-122.333641763807,47.6686833494826
-122.360649977392,47.686939153413,3036,5155,1264257.74648,254307.01612,24057,13,3115,NW,3RD AVE NW AND NW 80TH ST,2, ,CITY,-122.360649978745,47.6869391533947
-122.356680244773,47.6287122682544,3037,10613,1264814.9146,233052.62762,28587,13,34145,MGNL-QA,PROSPECT ST AND QUEEN ANNE AVE N,2, ,NONE,-122.356680246124,47.6287122682362
-122.284566063054,47.6059216846877,3038,12210,1282436.72019,224397.25532,30325,13,42735,CNTRL,ERIE AVE AND E JEFFERSON ST,0, ,NONE,-122.284566064406,47.6059216846704
-122.325322172673,47.6251184033036,3039,10888,1272520.27807,231590.48234,29114,13,36703,E,SUMMIT AVE E AND E ROY ST,0, ,NONE,-122.325322174025,47.6251184032858
-122.268160546808,47.5555598687737,3040,15854,1286140.56045,205954.33716,33673,13,67520,SE,52ND AVE S AND S FARRAR ST,0, ,NONE,-122.268160548158,47.5555598687566
-122.305409495454,47.5795665626998,3041,13794,1277111.94988,214883.24008,31620,13,52733,GRDWM,21ST AVE S AND S LANDER N ST,0, ,NONE,-122.305409496804,47.5795665626823
-122.362604784701,47.5191943846954,3042,18428,1262560.53662,193141.19283,34893,13,76338,DLRD,23RD AVE SW AND SW CAMBRIDGE ST,0, ,NONE,-122.36260478605,47.5191943846771
-122.290507530908,47.6051547409048,3043,12245,1280965.9984,224145.24559,30330,13,42742,CNTRL,33RD AVE AND E TERRACE ST,0, ,NONE,-122.29050753226,47.6051547408874
-122.384636654079,47.5357633315717,3044,17248,1257239.40356,199292.69082,33820,13,68339,SW,SW WEBSTER ST AND DEAD END 6,0, ,NONE,-122.384636655429,47.5357633315532
-122.321145912708,47.5442721478529,3045,16687,1272979.84031,202086.16794,34182,13,71113,GRDWM,CARLETON AVE S AND S WARSAW ST,0, ,NONE,-122.321145914058,47.5442721478352
-122.30726410089,47.6395490780727,3046,9769,1277073.32153,236767.52221,28433,13,31708,NE,19TH AVE E AND E LYNN ST,2, ,NONE,-122.307264102242,47.6395490780551
-122.300159944037,47.6090140599875,3047,12019,1278612.09273,225597.96931,30054,13,41314,CNTRL,25TH AVE AND E COLUMBIA ST,0, ,NONE,-122.300159945389,47.60901405997
-122.27577766469,47.5678670109429,3048,14958,1284344.16134,210477.92168,32626,13,59452,SE,46TH AVE S AND 46 UPPER AVE S,0, ,NONE,-122.27577766604,47.5678670109257
-122.363332321389,47.6825275781679,3049,5501,1263565.21476,252711.26367,24074,13,3304,NW,6TH AVE NW AND NW 74TH ST,0, ,NONE,-122.363332322742,47.6825275781496
-122.29604972028,47.5912787639405,3050,12976,1279502.83705,219110.62364,30714,13,45457,CNTRL,BRADNER PL S AND S IRVING ST,0, ,NONE,-122.29604972163,47.5912787639231
-122.356162083089,47.5354969566132,3051,17292,1264269.87115,199055.06803,33978,13,69333,DLRD,17TH AVE SW AND SW WEBSTER ST,0, ,NONE,-122.356162084438,47.535496956595
-122.277860058673,47.7123288581945,3052,3418,1284819.23155,263172.98912,36772,13,228117,N,LAKESIDE AVE NE AND DEAD END 1,0, ,NONE,-122.277860060027,47.7123288581772
-122.360741179295,47.7022140959297,3053,3923,1264345.86705,259878.14803,37140,13,231255,NW,3RD AVE NW AND NW 101ST ST,2, ,NONE,-122.360741180649,47.7022140959115
-122.324030661724,47.6231414047049,3054,11038,1272824.73247,230863.30563,29128,13,36718,E,BELMONT AVE E AND E REPUBLICAN ST,0, ,NONE,-122.324030663076,47.6231414046871
-122.333562048604,47.6068012872518,3055,12123,1270358.49323,224949.8047,29949,13,40747,DWNTN,4TH AVE AND SPRING ST,1, ,CITY,-122.333562049955,47.6068012872339
-122.381093530653,47.6887210670039,3056,4994,1259236.5018,255057.46169,23864,13,2105,BLRD,19TH AVE NW AND NW 83RD ST,0, ,NONE,-122.381093532006,47.6887210669855
-122.357874540428,47.7029243487723,3057,3884,1265056.71608,260123.17817,37114,13,231121,NW,1ST AVE NW AND DEAD END 2,0, ,NONE,-122.357874541782,47.7029243487541
-122.318017445114,47.6822406568646,3058,5607,1274723.22028,252388.00581,24444,13,5322,NE,NE 74TH ST AND DEAD END 1,0, ,NONE,-122.318017446468,47.6822406568469
-122.295772023165,47.5844828601849,3059,13465,1279524.24326,216630.86095,31442,13,52152,SE,S HILL ST AND DEAD END 4,0, ,NONE,-122.295772024516,47.5844828601674
-122.266475410394,47.5268949180834,3060,18003,1286361.88551,195492.42892,35425,13,81526,SE,53RD AVE S AND WABASH AVE S,0, ,NONE,-122.266475411743,47.5268949180663
-122.384739874153,47.6752870309768,3061,6172,1258239.82673,250176.25976,25110,13,11103,BLRD,22ND AVE NW AND NW 64TH ST,0, ,NONE,-122.384739875506,47.6752870309583
-122.295887914582,47.559793630917,3062,15485,1279324.50438,207627.26465,33206,13,65116,GRDWM,29TH AVE S AND MOUNT VIEW DR S,0, ,NONE,-122.295887915932,47.5597936308996
-122.365004037022,47.7232821808497,3063,2857,1263449.36913,267582.42017,35623,13,218316,NW,7TH AVE NW AND NW 130TH ST,0, ,NONE,-122.365004038376,47.7232821808314
-122.280083474654,47.5219141033084,3064,18336,1282966.28205,193738.82764,35308,13,80356,GRDWM,S DIRECTOR ST AND DEAD END 3 ,0, ,NONE,-122.280083476003,47.5219141032911
-122.29598904675,47.6965905091067,3065,4422,1280247.86924,257517.49984,37649,13,234309,NE,30TH AVE NE AND NE 94TH ST,0, ,NONE,-122.295989048103,47.6965905090892
-122.316044328241,47.5707379579668,3066,14674,1274425.58111,211713.85921,32252,13,57124,GRDWM,13TH AVE S AND S COURT ST,0, ,NONE,-122.316044329592,47.5707379579492
-122.340762316628,47.6297148143627,3067,10554,1268746.35269,233340.96682,28757,13,35259,LKUN,HIGHLAND DR AND WESTLAKE EAST RDWY AVE N,1, ,NONE,-122.34076231798,47.6297148143447
-122.318132308052,47.7197450504257,3068,3024,1274958.86341,266066.34695,35902,13,220451,N-NW,ROOSEVELT WAY NE AND NE 125TH N ST,1, ,CITY,-122.318132309407,47.719745050408
-122.276166579686,47.6973796039914,3069,4373,1285133.83405,257713.14092,37810,13,235303,NE,NE 95TH ST AND DEAD END 2,0, ,NONE,-122.276166581039,47.6973796039741
-122.376159676892,47.6406789881809,3070,9554,1260100.14135,237512.47684,27915,13,28571,MGNL-QA,15TH AVE W AND W WHEELER ST,1, ,HALFPED,-122.376159678245,47.6406789881624
-122.329078529822,47.6387137410555,3071,9813,1271690.52779,236566.63466,28335,13,30852,LKUN,RED AVE E AND DEAD END,0, ,NONE,-122.329078531174,47.6387137410377
-122.393819197262,47.5485811150992,3072,16297,1255066.39389,204013.06356,32910,13,61727,SW,48TH AVE SW AND SW RAYMOND ST,3, ,NONE,-122.393819198611,47.5485811150805
-122.27687835176,47.6757796470502,3073,6281,1284810.8048,249838.88146,24872,13,7363,NE,48TH AVE NE AND NE 65TH ST,2, ,NONE,-122.276878353113,47.6757796470329
-122.317638161721,47.6612987367731,3074,7757,1274669.30361,244748.72645,27066,13,23106,NE,ROOSEVELT WAY NE AND NE 45TH ST,1, ,CITY,-122.317638163073,47.6612987367554
-122.275326514114,47.5347004192124,3075,17441,1284228.84026,198379.94918,34481,13,73336,SE,46TH AVE S AND S AUSTIN ST,0, ,NONE,-122.275326515463,47.5347004191951
-122.30835419967,47.6630580823602,3076,7547,1276968.98207,245346.37227,26069,13,15742,NE,18TH AVE NE AND NE 47TH ST,0, ,NONE,-122.308354201022,47.6630580823426
